cpi_id,lawmaker_id,lawmaker,state,body,district,employer_business_interest,industry,disclosure_report
9784,6607775,"TRACY, JIM",TN,SENATE,14,RAI ADVISORS,"MISCELLANEOUS FINANCE, INSURANCE & REAL ESTATE",https://apps.publicintegrity.org/disclosure/documents/3930689-TN-TRACY-JIM
7756,6608010,"FITZPATRICK, MICHAEL",NY,ASSEMBLY,8,MORGAN STANLEY,SECURITIES & INVESTMENT,https://apps.publicintegrity.org/disclosure/documents/3929668-NY-FITZPATRICK-MICHAEL-J
9072,6608401,"TRILLO, JOSEPH",RI,HOUSE,24,JATCO MARINE,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,https://apps.publicintegrity.org/disclosure/documents/3930850-RI-TRILLO-JOSEPH-A
9073,6608401,"TRILLO, JOSEPH",RI,HOUSE,24,PROSERV CORP,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930850-RI-TRILLO-JOSEPH-A
1103,6608765,"ALBERTS, MICHAEL",CT,HOUSE,50,CITIZENS BANK,COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3926736-CT-ALBERTS-MICHAEL-L
1104,6608765,"ALBERTS, MICHAEL",CT,HOUSE,50,JEWETT CITY SAVINGS BANK,COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3926736-CT-ALBERTS-MICHAEL-L
1105,6608765,"ALBERTS, MICHAEL",CT,HOUSE,50,SIMSBURY BANK,COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3926736-CT-ALBERTS-MICHAEL-L
1107,6608765,"ALBERTS, MICHAEL",CT,HOUSE,50,"WOODSTOCK FINANCIAL GROUP, LLC",INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3926736-CT-ALBERTS-MICHAEL-L
1278,6608805,"MINER, CRAIG",CT,HOUSE,66,MINER IMPROVEMENTS,GENERAL CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3927126-CT-MINER-CRAIG-A
1149,6608811,"CHAPIN, CLARK",CT,SENATE,30,BREEZY KNOLL COTTAGES,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3926847-CT-CHAPIN-CLARK-J
1150,6608811,"CHAPIN, CLARK",CT,SENATE,30,CLARK CHAPIN CARPENTRY SERVICES,SPECIAL TRADE CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3926847-CT-CHAPIN-CLARK-J
1292,6608819,"ONEILL, ARTHUR",CT,HOUSE,69,LAW OFFICE OF ARTHUR J. O'NEILL,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3927155-CT-ONEILL-ARTHUR-J
1162,6608824,"DAMELIO, ANTHONY",CT,HOUSE,71,"FIVE CAPITAL REALTY, LLC",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3926870-CT-DAMELIO-ANTHONY-J
1163,6608824,"DAMELIO, ANTHONY",CT,HOUSE,71,PAISANO'S RESTAURANT,FOOD & BEVERAGE,https://apps.publicintegrity.org/disclosure/documents/3926870-CT-DAMELIO-ANTHONY-J
1164,6608824,"DAMELIO, ANTHONY",CT,HOUSE,71,PGT ENTERPRISE LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3926870-CT-DAMELIO-ANTHONY-J
1165,6608824,"DAMELIO, ANTHONY",CT,HOUSE,71,VERDI RESTAURANT,FOOD & BEVERAGE,https://apps.publicintegrity.org/disclosure/documents/3926870-CT-DAMELIO-ANTHONY-J
1304,6608846,"PISCOPO, JOHN",CT,HOUSE,76,ATRIA,HOSPITALS & NURSING HOMES,https://apps.publicintegrity.org/disclosure/documents/3927176-CT-PISCOPO-JOHN-E
1238,6608967,"KLARIDES, THEMIS",CT,HOUSE,114,KLARIDES FAMILY ASSOCIATES,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3927033-CT-KLARIDES-THEMIS
1369,6609050,"WILMS, FRIEDRICH",CT,HOUSE,142,WEBSTER BANK,COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3927297-CT-WILMS-FRIEDRICH-N
1209,6609057,"GIEGLER, JANICE",CT,HOUSE,138,GREENWICH HOSPITAL,HOSPITALS & NURSING HOMES,https://apps.publicintegrity.org/disclosure/documents/3926954-CT-GIEGLER-JANICE-R
1177,6609212,"FASANO JR, LEONARD",CT,SENATE,34,"CLIFF REALTY, LLC",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3926902-CT-FASANO-JR-LEONARD-A
7757,6610039,"FLANAGAN JR, JOHN",NY,SENATE,2,FORKELLY CURTO ET AL LLP,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3929675-NY-FLANAGAN-JR-JOHN-J
9081,6610749,"ALEXANDER, THOMAS",SC,SENATE,1,ALEXANDER'S OFFICE SUPPLY,RETAIL SALES,https://apps.publicintegrity.org/disclosure/documents/3930875-SC-ALEXANDER-THOMAS-C
3458,6611087,"KOENIG, ADAM",KY,HOUSE,69,COLDWELL BANKER WEST SHELL,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3927440-KY-KOENIG-ADAM
5343,6611116,"ALDRIDGE, BRIAN",MS,HOUSE,17,WOODMEN OF THE WORLD,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3928058-MS-ALDRIDGE-BRIAN
5356,6611129,"BAKER, MARK",MS,HOUSE,74,BAKER LAW FIRM PC,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3928076-MS-BAKER-MARK
5357,6611129,"BAKER, MARK",MS,HOUSE,74,BRANDON DEVELOPMENT LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3928076-MS-BAKER-MARK
5358,6611129,"BAKER, MARK",MS,HOUSE,74,BRANDON INSURANCE SERVICES LLC,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3928076-MS-BAKER-MARK
5360,6611129,"BAKER, MARK",MS,HOUSE,74,COLLEGE STREET DEVELOPMENT LLC,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3928076-MS-BAKER-MARK
5361,6611129,"BAKER, MARK",MS,HOUSE,74,REGION 8 MENTAL HEALTH COMMISSION,HEALTH SERVICES,https://apps.publicintegrity.org/disclosure/documents/3928076-MS-BAKER-MARK
5378,6611152,"BECKETT, CHARLES",MS,HOUSE,23,BECKETT OIL & GAS LLC,OIL & GAS,https://apps.publicintegrity.org/disclosure/documents/3928095-MS-BECKETT-CHARLES-JIM
5379,6611152,"BECKETT, CHARLES",MS,HOUSE,23,CHARLES JIM BECKETT PC,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3928095-MS-BECKETT-CHARLES-JIM
5380,6611152,"BECKETT, CHARLES",MS,HOUSE,23,ROCKY MOUNT FARMS LLC,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3928095-MS-BECKETT-CHARLES-JIM
5421,6611242,"CHISM, GARY",MS,HOUSE,37,CHS INSURAGROUP INC.,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3928172-MS-CHISM-GARY-A
5422,6611242,"CHISM, GARY",MS,HOUSE,37,COLUMBUS INSURANCE PA,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3928172-MS-CHISM-GARY-A
5423,6611242,"CHISM, GARY",MS,HOUSE,37,COLUMBUS INSURANCE SERVICES INC.,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3928172-MS-CHISM-GARY-A
5424,6611242,"CHISM, GARY",MS,HOUSE,37,CROSSLEY & CHISM PARTNERS,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3928172-MS-CHISM-GARY-A
5474,6611377,"FORMBY, MARK",MS,HOUSE,108,FORMBY REALTY,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3928242-MS-FORMBY-MARK-S
5490,6611403,"GUNN, PHILIP",MS,HOUSE,56,WELLS MARBLE AND HURST,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3928265-MS-GUNN-PHILIP
5492,6611409,"HAMILTON, EUGENE",MS,HOUSE,6,HAMILTON PHARMACY INC.,RETAIL SALES,https://apps.publicintegrity.org/disclosure/documents/3928273-MS-HAMILTON-EUGENE-FORREST
5493,6611409,"HAMILTON, EUGENE",MS,HOUSE,6,PARKWOOD HOSPITAL,HOSPITALS & NURSING HOMES,https://apps.publicintegrity.org/disclosure/documents/3928273-MS-HAMILTON-EUGENE-FORREST
5535,6611513,"JACKSON, GARY",MS,SENATE,15,JACKSON PROPERTIES AND APPRAISALS,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3928329-MS-JACKSON-GARY
5536,6611513,"JACKSON, GARY",MS,SENATE,15,KILMICHAEL BAPTIST CHURCH,CLERGY,https://apps.publicintegrity.org/disclosure/documents/3928329-MS-JACKSON-GARY
5540,6611529,"JENNINGS, WANDA",MS,HOUSE,7,CHOICE AUTO PARTS RECYCLERS INC.,AUTOMOTIVE,https://apps.publicintegrity.org/disclosure/documents/3928337-MS-JENNINGS-WANDA
5578,6611663,"MIMS V, SAM",MS,HOUSE,97,CAMELLIA HEALTH AND HOSPICE INC.,HEALTH SERVICES,https://apps.publicintegrity.org/disclosure/documents/3928402-MS-MIMS-V-SAM-C
5584,6611673,"MOORE, JOHN",MS,HOUSE,60,PERFORMANCE DRILLING CORP.,OIL & GAS,https://apps.publicintegrity.org/disclosure/documents/3928413-MS-MOORE-JOHN-L
5585,6611673,"MOORE, JOHN",MS,HOUSE,60,PUCKETT BAPTIST CHURCH,CLERGY,https://apps.publicintegrity.org/disclosure/documents/3928413-MS-MOORE-JOHN-L
5586,6611673,"MOORE, JOHN",MS,HOUSE,60,SHILOH SOD INC.,AGRICULTURAL SERVICES & PRODUCTS,https://apps.publicintegrity.org/disclosure/documents/3928413-MS-MOORE-JOHN-L
5622,6611806,"ROGERS, RAY",MS,HOUSE,61,AD-WORLD SPECIALTIES,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3928461-MS-ROGERS-RAY
5637,6611854,"SNOWDEN, GREG",MS,HOUSE,83,"GREG SNOWDEN, ATTORNEY",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3928495-MS-SNOWDEN-GREG
5638,6611854,"SNOWDEN, GREG",MS,HOUSE,83,ONE LIFE ADMINISTRATIVE SERVICES INC.,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3928495-MS-SNOWDEN-GREG
5639,6611854,"SNOWDEN, GREG",MS,HOUSE,83,ONE LIFE AMERICA INC.,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3928495-MS-SNOWDEN-GREG
5662,6611903,"TURNER, JERRY",MS,HOUSE,18,FOOD GIANT BUILDING,FOOD PROCESSING & SALES,https://apps.publicintegrity.org/disclosure/documents/3928535-MS-TURNER-JERRY-R
5663,6611903,"TURNER, JERRY",MS,HOUSE,18,NAPA BUILDING,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3928535-MS-TURNER-JERRY-R
5664,6611903,"TURNER, JERRY",MS,HOUSE,18,NORTHFORK FARMS,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3928535-MS-TURNER-JERRY-R
5665,6611903,"TURNER, JERRY",MS,HOUSE,18,TURNERS BIG STAR #71 INC.,FOOD PROCESSING & SALES,https://apps.publicintegrity.org/disclosure/documents/3928535-MS-TURNER-JERRY-R
5674,6611945,"WEATHERSBY, TOM",MS,HOUSE,62,MUTUAL OF OMAHA,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3928549-MS-WEATHERSBY-TOM
5675,6611945,"WEATHERSBY, TOM",MS,HOUSE,62,UNITED HEALTHCARE,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3928549-MS-WEATHERSBY-TOM
5676,6611945,"WEATHERSBY, TOM",MS,HOUSE,62,WELLCARE,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3928549-MS-WEATHERSBY-TOM
5699,6611995,"ZUBER III, HENRY",MS,HOUSE,113,HBZ LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3928574-MS-ZUBER-III-HENRY-B-HANK
5700,6611995,"ZUBER III, HENRY",MS,HOUSE,113,ZUBER LAW FIRM PLLC,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3928574-MS-ZUBER-III-HENRY-B-HANK
9722,6612051,"OVERBEY, DOUG",TN,SENATE,2,ROBERTSON OVERBEY,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3930578-TN-OVERBEY-J-DOUGLAS-DOUG
3076,6612171,"CAMPBELL, LARRY",KS,HOUSE,26,BAKER UNIVERSITY,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3926701-KS-CAMPBELL-LARRY-L
3077,6612171,"CAMPBELL, LARRY",KS,HOUSE,26,"CAMPBELL PROPERTIES, LLC",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3926701-KS-CAMPBELL-LARRY-L
3079,6612171,"CAMPBELL, LARRY",KS,HOUSE,26,"EVENING STAR, INC.",BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3926701-KS-CAMPBELL-LARRY-L
3080,6612171,"CAMPBELL, LARRY",KS,HOUSE,26,MIDAMERICA NAZARENE UNIVERSITY,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3926701-KS-CAMPBELL-LARRY-L
3081,6612171,"CAMPBELL, LARRY",KS,HOUSE,26,"RK-LC, LLC",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3926701-KS-CAMPBELL-LARRY-L
3260,6612194,"PILCHER-COOK, MARY",KS,SENATE,10,"LIBERTY NEWS, LLC",PRINTING & PUBLISHING,https://apps.publicintegrity.org/disclosure/documents/3927038-KS-PILCHER-COOK-MARY
3111,6612250,"EDMONDS, JOHN",KS,HOUSE,112,"GREAT BEND CHILDREN'S CLINIC, PA",HOSPITALS & NURSING HOMES,https://apps.publicintegrity.org/disclosure/documents/3926762-KS-EDMONDS-JOHN
3112,6612250,"EDMONDS, JOHN",KS,HOUSE,112,"JOHN T EDMONDS, CPA",ACCOUNTANTS,https://apps.publicintegrity.org/disclosure/documents/3926762-KS-EDMONDS-JOHN
3136,6612280,"GOICO, MARIO",KS,HOUSE,94,GOICO TRANSLATION SERVICES,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3926816-KS-GOICO-MARIO
3137,6612280,"GOICO, MARIO",KS,HOUSE,94,STRATEGIC FINANCIAL CONCEPTS,MISCELLANEOUS FINANCE,https://apps.publicintegrity.org/disclosure/documents/3926816-KS-GOICO-MARIO
3156,6612316,"HILL, DON",KS,HOUSE,60,"HAAG APOTHECARY, INC.",RETAIL SALES,https://apps.publicintegrity.org/disclosure/documents/3926866-KS-HILL-DON
3157,6612316,"HILL, DON",KS,HOUSE,60,HAP BUILDING CONDOMINIUM ASSOC.,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3926866-KS-HILL-DON
3158,6612316,"HILL, DON",KS,HOUSE,60,HILL FAMILY PROPERTIES LLC,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3926866-KS-HILL-DON
3159,6612316,"HILL, DON",KS,HOUSE,60,STONE FAMILY LLC,OIL & GAS,https://apps.publicintegrity.org/disclosure/documents/3926866-KS-HILL-DON
3236,6612577,"OLSON, ROBERT",KS,SENATE,23,"OUTLAW HOLDING COMPANY, LLC",INVESTMENT HOLDING COMPANIES,https://apps.publicintegrity.org/disclosure/documents/3933020-KS-OLSON-ROBERT-ROB
3237,6612577,"OLSON, ROBERT",KS,SENATE,23,RENT ME COMMERCIAL PROPERTY,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3933020-KS-OLSON-ROBERT-ROB
3238,6612577,"OLSON, ROBERT",KS,SENATE,23,"RENT ME, LLC",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3933020-KS-OLSON-ROBERT-ROB
3240,6612577,"OLSON, ROBERT",KS,SENATE,23,ROBERT OLSON RENTAL PROPERTY,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3933020-KS-OLSON-ROBERT-ROB
3239,6612577,"OLSON, ROBERT",KS,SENATE,23,ROB'S PAINTING,SPECIAL TRADE CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3933020-KS-OLSON-ROBERT-ROB
3285,6612651,"SCHWAB, SCOTT",KS,HOUSE,49,FILTERSURE INC.,FOOD PROCESSING & SALES,https://apps.publicintegrity.org/disclosure/documents/3927094-KS-SCHWAB-SCOTT
3286,6612651,"SCHWAB, SCOTT",KS,HOUSE,49,GO T & T,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3927094-KS-SCHWAB-SCOTT
3287,6612651,"SCHWAB, SCOTT",KS,HOUSE,49,KINGDOM CAPITAL,NONPROFIT INSTITUTIONS,https://apps.publicintegrity.org/disclosure/documents/3927094-KS-SCHWAB-SCOTT
3288,6612655,"SCHWARTZ, SHARON",KS,HOUSE,106,"SCHWARTZ FAMILY FARMS, LLC",CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3927097-KS-SCHWARTZ-SHARON-J
3291,6612697,"SLOAN, TOM",KS,HOUSE,45,SLOAN ACRES,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3927104-KS-SLOAN-TOM
3292,6612697,"SLOAN, TOM",KS,HOUSE,45,SLOAN ACRES PROPERTIES,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3927104-KS-SLOAN-TOM
8247,6612827,"JOLLEY, CLARK",OK,SENATE,41,HENDERSON HILLS BAPTIST CHURCH,CLERGY,https://apps.publicintegrity.org/disclosure/documents/3930550-OK-JOLLEY-CLARK
8248,6612827,"JOLLEY, CLARK",OK,SENATE,41,OKLAHOMA CHRISTIAN UNIVERSITY,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3930550-OK-JOLLEY-CLARK
3678,6612938,"BURNS, TIM",LA,HOUSE,89,FLORIDA MARINE LLC,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3927925-LA-BURNS-TIM
3679,6612938,"BURNS, TIM",LA,HOUSE,89,WHIZ KID LEARNING APPS,COMPUTER EQUIPMENT & SERVICES,https://apps.publicintegrity.org/disclosure/documents/3927925-LA-BURNS-TIM
3705,6612947,"CROWE, A G",LA,SENATE,1,CROWE HOLDINGS LLC,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3927983-LA-CROWE-A-G
3706,6612947,"CROWE, A G",LA,SENATE,1,THE FILE DEPOT CADDO-BOSSIER LLC,MISCELLANEOUS BUSINESS,https://apps.publicintegrity.org/disclosure/documents/3927983-LA-CROWE-A-G
3707,6612947,"CROWE, A G",LA,SENATE,1,THE FILE DEPOT LLC,MISCELLANEOUS BUSINESS,https://apps.publicintegrity.org/disclosure/documents/3927983-LA-CROWE-A-G
3719,6612956,"DOVE, GORDON",LA,HOUSE,52,BUBBA DOVE RANCH LLC,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3928005-LA-DOVE-GORDON
3720,6612956,"DOVE, GORDON",LA,HOUSE,52,DOVE & DOVE INC.,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3928005-LA-DOVE-GORDON
3721,6612956,"DOVE, GORDON",LA,HOUSE,52,DOVE EQUIPMENT & BOAT RENTALS INC.,TRUCKING,https://apps.publicintegrity.org/disclosure/documents/3928005-LA-DOVE-GORDON
3722,6612956,"DOVE, GORDON",LA,HOUSE,52,DOVE LAND CORP.,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3928005-LA-DOVE-GORDON
3723,6612956,"DOVE, GORDON",LA,HOUSE,52,NOTTOWAY OIL LLC,OIL & GAS,https://apps.publicintegrity.org/disclosure/documents/3928005-LA-DOVE-GORDON
3724,6612956,"DOVE, GORDON",LA,HOUSE,52,VACCO INC.,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3928005-LA-DOVE-GORDON
3725,6612956,"DOVE, GORDON",LA,HOUSE,52,VACCO MARINE INC.,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3928005-LA-DOVE-GORDON
3855,6613096,"MARTINY, DANIEL",LA,SENATE,10,MARTINY & ASSOCIATES LLC,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3926503-LA-MARTINY-DANIEL-R-DANNY
7327,6613540,"KEAN, SEAN",NJ,ASSEMBLY,30,CLEARY LAW FIRM,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3928389-NJ-KEAN-SEAN-T
7372,6613635,"RUMPF, BRIAN",NJ,ASSEMBLY,9,"BRIAN E. RUMPF, PC",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3928533-NJ-RUMPF-BRIAN-E
10307,6613857,"BELL III, ROBERT",VA,HOUSE,58,DAVIDSON AND KITZMANN,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3931208-VA-BELL-III-ROBERT-BERNARD
10327,6613874,"CLINE, BEN",VA,HOUSE,24,BEN CLINE ATTONEY AT LAW,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3931258-VA-CLINE-BEN-L
10329,6613874,"CLINE, BEN",VA,HOUSE,24,"MOSS AND ROCOVICH, P.C.",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3931258-VA-CLINE-BEN-L
9143,6614090,"CROMER, RONNIE",SC,SENATE,18,CROMER MEDICAL SERVICES,RETAIL SALES,https://apps.publicintegrity.org/disclosure/documents/3931016-SC-CROMER-RONNIE-W
9144,6614090,"CROMER, RONNIE",SC,SENATE,18,PHARMACY PARTNERS,RETAIL SALES,https://apps.publicintegrity.org/disclosure/documents/3931016-SC-CROMER-RONNIE-W
3072,6614357,"BRUNK, STEVEN",KS,HOUSE,85,AAXA,ELECTRONICS MANUFACTURING & SERVICES,https://apps.publicintegrity.org/disclosure/documents/3926695-KS-BRUNK-STEVEN-R
3073,6614357,"BRUNK, STEVEN",KS,HOUSE,85,"BRUNK REALTY, INC.",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3926695-KS-BRUNK-STEVEN-R
3074,6614357,"BRUNK, STEVEN",KS,HOUSE,85,WADDELL AND REED,SECURITIES & INVESTMENT,https://apps.publicintegrity.org/disclosure/documents/3926695-KS-BRUNK-STEVEN-R
2,6614368,"CHENAULT, CHARLES",AK,HOUSE,29,QWICK CONSTRUCTION COMPANY INC.,GENERAL CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3924950-AK-CHENAULT-CHARLES-M-MIKE
59,6614391,"MEYER, KEVIN",AK,SENATE,M,CONOCOPHILLIPS,OIL & GAS,https://apps.publicintegrity.org/disclosure/documents/3925036-AK-MEYER-KEVIN-G
8176,6614403,"ANDERSON, PATRICK",OK,SENATE,19,CENTRAL NATIONAL BANK AND TRUST COMPANY OF ENID,COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3930387-OK-ANDERSON-PATRICK
423,6615664,"FILES, JAKE",AR,SENATE,8,FFH CONSTRUCTION LLC,GENERAL CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3925614-AR-FILES-JAKE-CARTER
424,6615664,"FILES, JAKE",AR,SENATE,8,FFH OF CONWAY LP,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3925614-AR-FILES-JAKE-CARTER
425,6615664,"FILES, JAKE",AR,SENATE,8,FOSTER FILES & HARRIS LLC,GENERAL CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3925614-AR-FILES-JAKE-CARTER
426,6615664,"FILES, JAKE",AR,SENATE,8,J3 PARTNERS LLC,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3925614-AR-FILES-JAKE-CARTER
1240,6618758,"KUPCHICK, BRENDA",CT,HOUSE,132,"PETER KUPCHICK HEATING AND COOLING, INC.",SPECIAL TRADE CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3927040-CT-KUPCHICK-BRENDA-L
1455,6619492,"RAMONE, MICHAEL",DE,HOUSE,21,AQUATIC MANAGEMENT,SPECIAL TRADE CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/4053362-DE-RAMONE-MICHAEL-MIKE
1456,6619492,"RAMONE, MICHAEL",DE,HOUSE,21,BC COMMUNITIES,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/4053362-DE-RAMONE-MICHAEL-MIKE
1457,6619492,"RAMONE, MICHAEL",DE,HOUSE,21,FREESTYLES,MISCELLANEOUS SERVICES,https://apps.publicintegrity.org/disclosure/documents/4053362-DE-RAMONE-MICHAEL-MIKE
1458,6619492,"RAMONE, MICHAEL",DE,HOUSE,21,MARIGOLD LTD,MISCELLANEOUS SERVICES,https://apps.publicintegrity.org/disclosure/documents/4053362-DE-RAMONE-MICHAEL-MIKE
1459,6619492,"RAMONE, MICHAEL",DE,HOUSE,21,MLS,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/4053362-DE-RAMONE-MICHAEL-MIKE
1461,6619492,"RAMONE, MICHAEL",DE,HOUSE,21,RAMONES LANDSCAPING,SPECIAL TRADE CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/4053362-DE-RAMONE-MICHAEL-MIKE
1460,6619492,"RAMONE, MICHAEL",DE,HOUSE,21,RAMONE'S REAL ESTATE HOLDINGS,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/4053362-DE-RAMONE-MICHAEL-MIKE
1623,6620256,"LATVALA, JACK",FL,SENATE,20,GCI PRINTING SERVICES,PRINTING & PUBLISHING,https://apps.publicintegrity.org/disclosure/documents/3925189-FL-LATVALA-JACK
1933,6620912,"JACKSON, WILLIAM S. (BILL)",GA,SENATE,24,TILE CENTER INC.,BUILDING MATERIALS & EQUIPMENT,https://apps.publicintegrity.org/disclosure/documents/3925889-GA-JACKSON-WILLIAM-S-BILL
1988,6621445,"MEADOWS, JOHN",GA,HOUSE,5,"STARR-MATHEWS AGENCY, INC",INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3925979-GA-MEADOWS-JOHN
2056,6621539,"RALSTON, DAVID",GA,HOUSE,7,DAVID E. RALSTON LAW OFFICE,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3926047-GA-RALSTON-DAVID
2980,6625175,"STEELE, BRENT",IN,SENATE,44,ADVENTURE MEDIA INC.,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3926539-IN-STEELE-BRENT
2981,6625175,"STEELE, BRENT",IN,SENATE,44,BROCKENRIDE STORAGE,MISCELLANEOUS BUSINESS,https://apps.publicintegrity.org/disclosure/documents/3926539-IN-STEELE-BRENT
2982,6625175,"STEELE, BRENT",IN,SENATE,44,"BUDGET MINI WAREHOUSE, INC.",MISCELLANEOUS BUSINESS,https://apps.publicintegrity.org/disclosure/documents/3926539-IN-STEELE-BRENT
2983,6625175,"STEELE, BRENT",IN,SENATE,44,"STEELE & STEELE, LLC",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3926539-IN-STEELE-BRENT
